NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
07187001;CROIX MILLET;44.606333;4.241333;779;20240417;0.8;1;3.1;1;646;9;9.2;1;1143;9;5.8;1;6.2;1;6.1;1;;;;;0;9;9.9;1;;;15.4;1;340;1;1738;9;24.3;1;340;1;1734;9;;;;;;;21.9;1;;;1737;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240418;0.0;1;1.5;1;827;9;6.2;1;1108;9;3.9;1;3.9;1;4.7;1;;;;;0;9;11.7;1;;;17.9;1;340;1;1649;9;31.3;1;340;1;1644;9;;;;;;;26.6;1;;;1644;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240419;0.2;1;2.1;1;252;9;15.0;1;1457;9;8.7;1;8.6;1;12.9;1;;;;;0;9;6.6;1;;;11.0;1;340;1;14;9;18.1;1;350;1;51;9;;;;;;;16.4;1;;;59;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240420;0.0;1;4.9;1;1757;9;8.3;1;1244;9;6.1;1;6.6;1;3.4;1;;;;;0;9;12.6;1;;;18.0;1;340;1;1154;9;29.0;1;340;1;1150;9;;;;;;;25.8;1;;;1150;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240421;0.0;1;2.0;1;416;9;8.7;1;1126;9;4.3;1;5.4;1;6.7;1;;;;;0;9;12.2;1;;;17.3;1;340;9;1920;9;28.2;1;340;1;1721;9;;;;;;;25.7;1;;;1905;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240422;0.0;1;0.7;1;431;9;5.5;1;1331;9;2.4;1;3.1;1;4.8;1;;;;;0;9;14.6;1;;;18.0;1;340;1;1608;9;30.2;1;350;1;1457;9;;;;;;;27.1;1;;;1357;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240423;0.0;1;0.7;1;508;9;6.8;1;1345;9;3.6;1;3.8;1;6.1;1;;;;;0;9;15.3;1;;;20.2;1;340;1;1043;9;31.2;1;330;1;1039;9;;;;;;;28.9;1;;;1039;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240424;0.0;1;1.5;1;409;9;6.9;1;1225;9;4.1;1;4.2;1;5.4;1;;;;;0;9;10.6;1;;;17.1;1;340;1;549;9;28.6;1;340;1;444;9;;;;;;;26.6;1;;;444;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240425;4.4;1;2.1;1;448;9;10.1;1;1511;9;5.7;1;6.1;1;8.0;1;;;;;0;9;3.0;1;;;7.4;1;350;1;210;9;13.1;1;320;1;217;9;;;;;;;10.9;1;;;212;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240426;28.0;1;4.6;1;911;9;6.4;1;1658;9;5.6;1;5.5;1;1.8;1;;;;;0;9;6.1;1;;;10.9;1;170;9;2142;9;17.4;1;160;1;1023;9;;;;;;;16.0;1;;;1023;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240427;61.2;1;4.6;1;438;9;11.0;1;1357;9;7.9;1;7.8;1;6.4;1;;;;;0;9;10.7;1;;;15.1;1;170;1;1505;9;23.9;1;180;1;1612;9;;;;;;;22.5;1;;;1612;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240428;76.2;1;7.9;1;1626;9;9.8;1;601;9;8.9;1;8.9;1;1.9;1;;;;;0;9;9.5;1;;;17.9;1;160;1;145;9;26.3;1;170;1;336;9;;;;;;;25.6;1;;;336;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240429;0.4;1;7.7;1;206;9;13.0;1;1542;9;10.7;1;10.4;1;5.3;1;;;;;0;9;1.6;1;;;3.4;1;330;1;1819;9;7.5;1;160;1;755;9;;;;;;;6.2;1;;;755;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240430;1.9;1;10.1;1;404;9;13.6;1;853;9;11.8;1;11.9;1;3.5;1;;;;;0;9;3.4;1;;;9.8;1;170;1;915;9;15.8;1;160;1;1021;9;;;;;;;14.7;1;;;1005;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240501;17.7;1;10.2;1;835;9;12.5;1;1330;9;10.8;1;11.4;1;2.3;1;;;;;0;9;3.3;1;;;9.5;1;170;1;1855;9;16.0;1;180;1;1849;9;;;;;;;14.9;1;;;1849;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240502;3.4;1;5.4;1;802;9;8.3;1;1021;9;6.8;1;6.9;1;2.9;1;;;;;0;9;5.1;1;;;10.1;1;340;1;443;9;18.5;1;340;1;905;9;;;;;;;16.4;1;;;905;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240503;7.2;1;5.2;1;240;9;13.2;1;1439;9;8.7;1;9.2;1;8.0;1;;;;;0;9;4.2;1;;;10.0;1;340;1;316;9;16.9;1;340;1;314;9;;;;;;;15.5;1;;;314;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240504;0.0;1;6.6;1;2121;9;14.1;1;1305;9;10.4;1;10.4;1;7.5;1;;;;;0;9;4.7;1;;;9.1;1;160;1;1622;9;14.3;1;150;1;1622;9;;;;;;;12.6;1;;;1622;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240505;7.8;1;7.6;1;350;9;16.5;1;1212;9;11.9;1;12.1;1;8.9;1;;;;;0;9;5.6;1;;;11.0;1;170;1;1631;9;17.8;1;170;9;2231;9;;;;;;;16.6;1;;;2231;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240506;7.8;1;7.1;1;630;9;10.6;1;1509;9;8.8;1;8.9;1;3.5;1;;;;;0;9;3.8;1;;;8.9;1;180;1;111;9;14.4;1;160;1;107;9;;;;;;;13.3;1;;;107;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240507;0.8;1;7.1;1;107;9;14.6;1;1259;9;10.6;1;10.9;1;7.5;1;;;;;0;9;8.2;1;;;17.6;1;340;9;2323;9;28.4;1;330;9;2206;9;;;;;;;26.0;1;;;2206;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240508;0.0;1;8.4;1;1834;9;16.2;1;1212;9;12.8;1;12.3;1;7.8;1;;;;;0;9;13.5;1;;;17.0;1;340;1;1231;9;28.5;1;330;1;1252;9;;;;;;;24.5;1;;;9;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240509;0.0;1;10.1;1;221;9;19.8;1;1416;9;14.4;1;15.0;1;9.7;1;;;;;0;9;4.8;1;;;14.8;1;340;1;2;9;21.2;1;350;1;2;9;;;;;;;19.3;1;;;8;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240510;0.0;1;11.6;1;2304;9;21.1;1;1404;9;16.6;1;16.4;1;9.5;1;;;;;0;9;3.6;1;;;8.4;1;170;1;1210;9;13.3;1;150;1;1312;9;;;;;;;11.9;1;;;1209;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240511;0.0;1;12.8;1;440;9;21.0;1;1328;9;16.7;1;16.9;1;8.2;1;;;;;0;9;4.3;1;;;11.1;1;170;1;1255;9;16.1;1;170;1;1338;9;;;;;;;15.0;1;;;1419;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240512;0.0;1;11.6;1;423;9;18.7;1;1315;9;14.8;1;15.2;1;7.1;1;;;;;0;9;3.5;1;;;7.9;1;160;1;1326;9;12.7;1;160;1;1446;9;;;;;;;11.5;1;;;1446;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240513;0.2;1;11.4;1;307;9;18.1;1;1515;9;14.1;1;14.8;1;6.7;1;;;;;0;9;5.4;1;;;10.9;1;170;1;1423;9;17.4;1;140;1;1430;9;;;;;;;15.5;1;;;1640;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240514;32.6;1;9.8;1;957;9;12.0;1;645;9;10.6;1;10.9;1;2.2;1;;;;;0;9;6.7;1;;;10.6;1;170;1;1809;9;17.3;1;170;1;1802;9;;;;;;;16.4;1;;;1802;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240515;32.6;1;7.6;1;1305;9;14.6;1;1346;9;10.1;1;11.1;1;7.0;1;;;;;0;9;2.4;1;;;6.2;1;160;1;1126;9;10.9;1;180;1;1230;9;;;;;;;8.8;1;;;1120;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240516;17.3;1;7.1;1;340;9;13.1;1;1304;9;9.0;1;10.1;1;6.0;1;;;;;0;9;1.9;1;;;4.9;1;240;1;1902;9;7.7;1;250;1;1914;9;;;;;;;7.3;1;;;1914;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240517;2.2;1;7.2;1;247;9;16.0;1;1322;9;11.8;1;11.6;1;8.8;1;;;;;0;9;3.9;1;;;8.8;1;170;1;1631;9;13.3;1;170;1;1724;9;;;;;;;12.0;1;;;1630;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240518;14.6;1;7.7;1;843;9;13.6;1;1213;9;10.7;1;10.7;1;5.9;1;;;;;0;9;2.2;1;;;5.8;1;340;1;1105;9;8.5;1;340;1;1100;9;;;;;;;8.2;1;;;1100;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240519;0.0;1;10.2;1;352;9;19.1;1;1435;9;14.6;1;14.7;1;8.9;1;;;;;0;9;3.3;1;;;7.5;1;160;1;1535;9;11.4;1;140;1;1439;9;;;;;;;10.5;1;;;1329;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240520;4.8;1;10.9;1;212;9;17.5;1;1323;9;13.4;1;14.2;1;6.6;1;;;;;0;9;3.8;1;;;7.6;1;160;1;949;9;11.6;1;140;1;945;9;;;;;;;10.7;1;;;1256;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240521;0.0;1;8.9;1;355;9;16.3;1;1253;9;12.7;1;12.6;1;7.4;1;;;;;0;9;4.0;1;;;8.7;1;340;9;2108;9;13.7;1;320;9;2102;9;;;;;;;12.8;1;;;2022;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240522;2.4;1;9.5;1;239;9;16.8;1;1528;9;12.7;1;13.2;1;7.3;1;;;;;0;9;4.0;1;;;7.9;1;340;1;616;9;12.5;1;330;1;1821;9;;;;;;;11.4;1;;;1821;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240523;6.8;1;10.2;1;1925;9;15.7;1;1324;9;11.6;1;13.0;1;5.5;1;;;;;0;9;2.7;1;;;5.5;1;170;1;941;9;8.3;1;180;1;941;9;;;;;;;8.1;1;;;941;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240524;0.6;1;9.5;1;2227;9;16.4;1;1232;9;12.2;1;13.0;1;6.9;1;;;;;0;9;3.1;1;;;9.2;1;180;1;1808;9;13.5;1;180;1;1802;9;;;;;;;12.6;1;;;1803;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240525;0.0;1;8.4;1;343;9;18.4;1;1241;9;13.9;1;13.4;1;10.0;1;;;;;0;9;2.6;1;;;4.8;1;170;1;1459;9;8.2;1;180;1;1240;9;;;;;;;7.4;1;;;1240;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240526;0.6;1;10.6;1;327;9;20.2;1;1328;9;15.4;1;15.4;1;9.6;1;;;;;0;9;3.5;1;;;9.9;1;180;1;1546;9;14.0;1;170;1;1545;9;;;;;;;13.0;1;;;1505;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240527;4.0;1;12.8;1;433;9;16.1;1;1639;9;13.4;1;14.5;1;3.3;1;;;;;0;9;3.8;1;;;10.4;1;340;9;2231;9;16.9;1;340;9;2205;9;;;;;;;15.1;1;;;2205;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240528;0.0;1;9.2;1;436;9;19.7;1;1345;9;14.7;1;14.5;1;10.5;1;;;;;0;9;6.8;1;;;10.1;1;340;1;251;9;14.8;1;330;1;830;9;;;;;;;13.5;1;;;256;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240529;1.0;1;12.7;1;405;9;18.5;1;1412;9;15.2;1;15.6;1;5.8;1;;;;;0;9;3.1;1;;;7.9;1;360;1;243;9;11.6;1;340;1;1820;9;;;;;;;10.7;1;;;1820;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240530;0.0;1;12.8;1;310;9;20.7;1;1424;9;14.4;1;16.8;1;7.9;1;;;;;0;9;5.5;1;;;16.4;1;340;9;2049;9;26.3;1;340;9;2210;9;;;;;;;24.5;1;;;2210;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240531;0.0;1;8.9;1;253;9;15.2;1;1626;9;11.5;1;12.1;1;6.3;1;;;;;0;9;10.2;1;;;14.6;1;340;1;46;9;26.9;1;10;1;327;9;;;;;;;23.9;1;;;327;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240601;0.0;1;9.6;1;423;9;16.5;1;1449;9;12.7;1;13.1;1;6.9;1;;;;;0;9;9.1;1;;;12.7;1;340;1;352;9;20.0;1;350;1;344;9;;;;;;;18.5;1;;;344;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240602;0.0;1;11.2;1;344;9;16.6;1;1416;9;13.5;1;13.9;1;5.4;1;;;;;0;9;9.3;1;;;11.5;1;340;1;958;9;19.0;1;330;1;11;9;;;;;;;16.8;1;;;2323;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240603;0.0;1;12.1;1;408;9;19.1;1;1238;9;14.9;1;15.6;1;7.0;1;;;;;0;9;8.4;1;;;13.0;1;340;1;108;9;20.4;1;340;1;105;9;;;;;;;18.9;1;;;105;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240604;0.2;1;10.8;1;445;9;20.2;1;1352;9;15.8;1;15.5;1;9.4;1;;;;;0;9;3.8;1;;;9.6;1;340;1;40;9;14.2;1;340;1;29;9;;;;;;;13.3;1;;;29;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240605;0.0;1;12.0;1;423;9;22.2;1;1437;9;17.1;1;17.1;1;10.2;1;;;;;0;9;3.9;1;;;8.3;1;170;1;1522;9;12.0;1;160;1;1629;9;;;;;;;11.5;1;;;1630;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240606;0.0;1;13.2;1;351;9;21.9;1;1348;9;17.7;1;17.6;1;8.7;1;;;;;0;9;3.2;1;;;7.1;1;160;1;1813;9;11.2;1;150;1;1807;9;;;;;;;10.4;1;;;1807;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240607;0.6;1;14.9;1;254;9;20.7;1;1327;9;18.1;1;17.8;1;5.8;1;;;;;0;9;1.7;1;;;5.8;1;160;1;1154;9;8.6;1;170;1;1205;9;;;;;;;7.7;1;;;1207;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240608;0.4;1;14.6;1;543;9;21.8;1;1146;9;18.6;1;18.2;1;7.2;1;;;;;0;9;3.4;1;;;7.8;1;170;1;1216;9;13.3;1;160;1;1225;9;;;;;;;11.7;1;;;1225;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240609;0.2;1;15.8;1;1715;9;22.7;1;1158;9;18.2;1;19.3;1;6.9;1;;;;;0;9;4.1;1;;;9.5;1;340;9;2326;9;16.3;1;330;9;2241;9;;;;;;;14.2;1;;;2241;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240610;0.0;1;11.6;1;352;9;19.2;1;1435;9;15.4;1;15.4;1;7.6;1;;;;;0;9;8.6;1;;;13.6;1;340;1;429;9;19.6;1;350;1;443;9;;;;;;;18.5;1;;;441;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240611;0.0;1;11.8;1;357;9;18.1;1;1342;9;13.4;1;15.0;1;6.3;1;;;;;0;9;7.0;1;;;13.7;1;340;1;1627;9;20.4;1;340;1;1620;9;;;;;;;17.9;1;;;1621;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240612;0.0;1;8.9;1;358;9;17.3;1;1409;9;12.7;1;13.1;1;8.4;1;;;;;0;9;8.9;1;;;13.0;1;340;1;515;9;19.1;1;360;1;527;9;;;;;;;17.1;1;;;149;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240613;0.0;1;8.7;1;150;9;19.5;1;1419;9;14.2;1;14.1;1;10.8;1;;;;;0;9;5.3;1;;;10.9;1;340;1;553;9;16.8;1;340;1;553;9;;;;;;;15.6;1;;;553;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240614;22.6;1;10.8;1;249;9;16.7;1;1146;9;13.8;1;13.8;1;5.9;1;;;;;0;9;6.2;1;;;13.1;1;160;9;2302;9;20.4;1;160;9;2300;9;;;;;;;18.8;1;;;2240;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240615;4.4;1;9.4;1;629;9;17.9;1;1659;9;13.4;1;13.7;1;8.5;1;;;;;0;9;3.6;1;;;11.9;1;160;1;18;9;20.5;1;140;1;17;9;;;;;;;18.5;1;;;17;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240616;0.0;1;9.3;1;353;9;21.9;1;1429;9;16.4;1;15.6;1;12.6;1;;;;;0;9;4.0;1;;;8.0;1;340;1;306;9;12.1;1;340;1;149;9;;;;;;;11.2;1;;;129;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240617;0.0;1;13.0;1;401;9;20.4;1;1452;9;16.3;1;16.7;1;7.4;1;;;;;0;9;5.1;1;;;9.8;1;170;1;1718;9;13.9;1;180;1;1220;9;;;;;;;13.0;1;;;1502;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240618;0.0;1;13.6;1;2201;9;23.4;1;1546;9;19.7;1;18.5;1;9.8;1;;;;;0;9;6.2;1;;;9.4;1;160;1;1523;9;16.5;1;200;1;1357;9;;;;;;;14.2;1;;;1451;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240619;3.6;1;17.9;1;148;9;24.0;1;1058;9;20.7;1;21.0;1;6.1;1;;;;;0;9;4.7;1;;;9.4;1;160;1;1404;9;14.2;1;180;1;1400;9;;;;;;;13.3;1;;;917;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240620;15.0;1;14.8;1;1003;9;19.0;1;2006;9;16.7;1;16.9;1;4.2;1;;;;;0;9;5.4;1;;;13.8;1;160;1;753;9;19.4;1;160;1;748;9;;;;;;;18.8;1;;;749;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240621;0.0;1;15.2;1;102;9;21.9;1;1510;9;17.4;1;18.6;1;6.7;1;;;;;0;9;4.2;1;;;9.2;1;340;1;1612;9;14.8;1;340;1;1604;9;;;;;;;13.5;1;;;1604;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240622;0.0;1;13.3;1;325;9;19.2;1;1122;9;15.6;1;16.3;1;5.9;1;;;;;0;9;5.6;1;;;10.2;1;340;1;1951;9;18.9;1;340;9;2325;9;;;;;;;16.8;1;;;2325;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240623;0.0;1;11.9;1;244;9;18.9;1;1441;9;15.1;1;15.4;1;7.0;1;;;;;0;9;12.0;1;;;16.8;1;350;1;1225;9;26.6;1;330;1;1155;9;;;;;;;24.8;1;;;1218;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240624;0.0;1;14.2;1;338;9;23.2;1;1418;9;19.0;1;18.7;1;9.0;1;;;;;0;9;6.6;1;;;11.2;1;340;1;24;9;17.1;1;330;1;52;9;;;;;;;15.5;1;;;52;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240625;9.8;1;14.2;1;332;9;23.7;1;1313;9;18.3;1;19.0;1;9.5;1;;;;;0;9;2.8;1;;;7.2;1;170;1;1643;9;10.9;1;170;1;1638;9;;;;;;;10.1;1;;;1638;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240626;0.0;1;14.9;1;7;9;22.6;1;1503;9;17.6;1;18.8;1;7.7;1;;;;;0;9;2.4;1;;;5.9;1;160;1;1937;9;9.8;1;170;1;1412;9;;;;;;;9.1;1;;;1412;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240627;0.0;1;15.9;1;340;9;26.9;1;1432;9;21.9;1;21.4;1;11.0;1;;;;;0;9;1.9;1;;;4.7;1;180;1;1448;9;7.3;1;180;1;1441;9;;;;;;;6.8;1;;;1441;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240628;0.0;1;20.8;1;213;9;27.9;1;1434;9;23.5;1;24.4;1;7.1;1;;;;;0;9;2.9;1;;;6.4;1;170;1;1500;9;9.9;1;170;1;1700;9;;;;;;;8.7;1;;;1700;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240629;28.4;1;15.3;1;1717;9;22.9;1;1155;9;18.6;1;19.1;1;7.6;1;;;;;0;9;6.3;1;;;17.1;1;160;1;1617;9;27.9;1;150;1;1614;9;;;;;;;25.3;1;;;1614;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240630;16.5;1;13.9;1;404;9;22.9;1;1231;9;17.7;1;18.4;1;9.0;1;;;;;0;9;2.8;1;;;8.3;1;340;1;1831;9;14.0;1;340;1;1828;9;;;;;;;13.0;1;;;1828;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240701;0.0;1;13.5;1;315;9;21.2;1;1430;9;17.2;1;17.4;1;7.7;1;;;;;0;9;8.7;1;;;13.4;1;340;9;2023;9;21.2;1;350;9;2041;9;;;;;;;19.9;1;;;2041;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240702;0.0;1;13.8;1;826;9;17.4;1;1602;9;15.0;1;15.6;1;3.6;1;;;;;0;9;10.7;1;;;14.0;1;340;1;1249;9;22.3;1;350;1;1242;9;;;;;;;20.3;1;;;1243;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240703;0.0;1;13.1;1;315;9;20.1;1;1602;9;16.1;1;16.6;1;7.0;1;;;;;0;9;9.1;1;;;13.6;1;340;1;443;9;20.4;1;340;1;1640;9;;;;;;;19.3;1;;;442;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240704;0.0;1;13.5;1;436;9;23.7;1;1253;9;18.1;1;18.6;1;10.2;1;;;;;0;9;5.2;1;;;8.9;1;360;1;356;9;14.9;1;10;1;350;9;;;;;;;13.3;1;;;127;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240705;1.2;1;14.9;1;341;9;24.3;1;1536;9;19.3;1;19.6;1;9.4;1;;;;;0;9;5.0;1;;;8.1;1;170;1;1751;9;13.3;1;170;1;1746;9;;;;;;;12.7;1;;;1746;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240706;6.2;1;14.3;1;421;9;18.6;1;1440;9;16.1;1;16.5;1;4.3;1;;;;;0;9;4.7;1;;;8.9;1;170;1;720;9;15.5;1;180;1;620;9;;;;;;;13.5;1;;;620;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240707;0.0;1;12.0;1;447;9;21.9;1;1128;9;17.0;1;17.0;1;9.9;1;;;;;0;9;3.1;1;;;7.4;1;340;1;401;9;10.6;1;330;1;401;9;;;;;;;9.8;1;;;400;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240708;0.0;1;14.6;1;55;9;25.0;1;1501;9;20.0;1;19.8;1;10.4;1;;;;;0;9;3.3;1;;;7.0;1;170;1;1324;9;10.1;1;170;1;1317;9;;;;;;;9.6;1;;;1520;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240709;0.4;1;16.2;1;247;9;24.1;1;1507;9;20.4;1;20.2;1;7.9;1;;;;;0;9;4.7;1;;;9.6;1;170;1;1053;9;13.4;1;150;1;1048;9;;;;;;;12.5;1;;;1120;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240710;0.0;1;17.5;1;242;9;26.6;1;1335;9;22.1;1;22.1;1;9.1;1;;;;;0;9;2.5;1;;;6.0;1;180;1;1951;9;8.6;1;190;1;1833;9;;;;;;;8.1;1;;;1913;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240711;14.5;1;18.7;1;208;9;28.1;1;1423;9;23.1;1;23.4;1;9.4;1;;;;;0;9;3.5;1;;;8.9;1;160;1;1508;9;14.9;1;140;1;1502;9;;;;;;;13.1;1;;;1502;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240712;1.0;1;16.1;1;640;9;24.6;1;1421;9;18.7;1;20.4;1;8.5;1;;;;;0;9;4.1;1;;;8.4;1;340;9;2322;9;15.2;1;340;1;1549;9;;;;;;;13.7;1;;;1549;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240713;0.0;1;11.7;1;334;9;21.1;1;1151;9;17.0;1;16.4;1;9.4;1;;;;;0;9;2.9;1;;;7.9;1;340;1;115;9;12.5;1;330;1;106;9;;;;;;;11.3;1;;;106;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240714;0.0;1;15.4;1;2326;9;25.1;1;1520;9;20.4;1;20.3;1;9.7;1;;;;;0;9;3.0;1;;;8.1;1;170;1;1413;9;12.6;1;170;1;1405;9;;;;;;;12.1;1;;;1405;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240715;0.2;1;16.1;1;331;9;22.6;1;1526;9;19.1;1;19.4;1;6.5;1;;;;;0;9;3.5;1;;;9.0;1;170;1;1253;9;13.8;1;170;1;1224;9;;;;;;;13.1;1;;;1224;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240716;0.0;1;17.2;1;345;9;24.9;1;1456;9;20.0;1;21.1;1;7.7;1;;;;;0;9;4.4;1;;;7.8;1;340;1;734;9;11.8;1;340;1;1619;9;;;;;;;10.8;1;;;1619;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240717;0.0;1;15.0;1;414;9;25.7;1;1504;9;19.8;1;20.4;1;10.7;1;;;;;0;9;5.1;1;;;8.7;1;340;1;424;9;14.2;1;330;1;902;9;;;;;;;12.2;1;;;702;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240718;0.0;1;16.7;1;355;9;27.7;1;1410;9;23.4;1;22.2;1;11.0;1;;;;;0;9;2.3;1;;;5.2;1;160;1;1456;9;8.1;1;160;1;1455;9;;;;;;;7.3;1;;;1455;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240719;0.0;1;21.3;1;316;9;29.7;1;1343;9;24.5;1;25.5;1;8.4;1;;;;;0;9;1.9;1;;;6.5;1;340;1;854;9;11.0;1;330;1;852;9;;;;;;;10.2;1;;;852;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240720;8.0;1;22.8;1;452;9;30.0;1;1402;9;25.6;1;26.4;1;7.2;1;;;;;0;9;3.9;1;;;9.9;1;170;1;1810;9;14.9;1;150;1;1719;9;;;;;;;13.1;1;;;1719;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240721;11.3;1;14.2;1;641;9;20.0;1;1557;9;17.0;1;17.1;1;5.8;1;;;;;0;9;5.4;1;;;15.2;1;340;1;437;9;25.2;1;340;1;430;9;;;;;;;23.7;1;;;430;9;;
07187001;CROIX MILLET;44.606333;4.241333;779;20240722;0.0;1;16.1;1;1826;9;23.2;1;1325;9;19.8;1;19.7;1;7.1;1;;;;;0;9;9.3;1;;;13.7;1;340;1;51;9;21.0;1;340;1;47;9;;;;;;;20.0;1;;;45;9;;
